,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
101,101,101,2101,160043114,ROBBERY,"ROBBERY, ARMED WITH A GUN",Saturday,01/16/2016 12:00:00 AM,01:18,CENTRAL,NONE,0 Block of ALLEN ST,-122.419634884075,37.799470444404,"(37.799470444404, -122.419634884075)",16004311403071
102,102,102,2102,160116670,ASSAULT,THREATS AGAINST LIFE,Monday,02/08/2016 12:00:00 AM,09:14,TENDERLOIN,NONE,0 Block of MCALLISTER ST,-122.412596970637,37.7811192121542,"(37.7811192121542, -122.412596970637)",16011667019057
103,103,103,2103,160116686,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Monday,02/08/2016 12:00:00 AM,20:25,INGLESIDE,NONE,0 Block of PHELAN AV,-122.452289660492,37.7256933575703,"(37.7256933575703, -122.452289660492)",16011668615150
104,104,104,2104,160116686,ASSAULT,STALKING,Monday,02/08/2016 12:00:00 AM,20:25,INGLESIDE,NONE,0 Block of PHELAN AV,-122.452289660492,37.7256933575703,"(37.7256933575703, -122.452289660492)",16011668615201
105,105,105,2105,160125461,WARRANTS,WARRANT ARREST,Thursday,02/11/2016 12:00:00 AM,17:05,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",16012546163010
106,106,106,2106,160125477,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,02/11/2016 12:00:00 AM,17:40,TENDERLOIN,"ARREST, BOOKED",0 Block of HYDE ST,-122.415085666416,37.7792390689538,"(37.7792390689538, -122.415085666416)",16012547716710
107,107,107,2107,160125477,OTHER OFFENSES,RESISTING ARREST,Thursday,02/11/2016 12:00:00 AM,17:40,TENDERLOIN,"ARREST, BOOKED",0 Block of HYDE ST,-122.415085666416,37.7792390689538,"(37.7792390689538, -122.415085666416)",16012547727170
108,108,108,2108,160125477,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,02/11/2016 12:00:00 AM,17:40,TENDERLOIN,"ARREST, BOOKED",0 Block of HYDE ST,-122.415085666416,37.7792390689538,"(37.7792390689538, -122.415085666416)",16012547764085
109,109,109,2109,160125483,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,02/11/2016 12:00:00 AM,12:14,INGLESIDE,NONE,0 Block of SGTJOHNVYOUNG LN,-122.444707063455,37.7249307267936,"(37.7249307267936, -122.444707063455)",16012548364070
110,110,110,2110,160103166,MISSING PERSON,MISSING ADULT,Tuesday,02/02/2016 12:00:00 AM,16:30,SOUTHERN,EXCEPTIONAL CLEARANCE,700 Block of NATOMA ST,-122.412904380868,37.7759981805312,"(37.7759981805312, -122.412904380868)",16010316674000
111,111,111,2111,160103166,MISSING PERSON,FOUND PERSON,Tuesday,02/02/2016 12:00:00 AM,16:30,SOUTHERN,EXCEPTIONAL CLEARANCE,700 Block of NATOMA ST,-122.412904380868,37.7759981805312,"(37.7759981805312, -122.412904380868)",16010316675000
112,112,112,2112,160103166,NON-CRIMINAL,CASE CLOSURE,Tuesday,02/02/2016 12:00:00 AM,16:30,SOUTHERN,EXCEPTIONAL CLEARANCE,700 Block of NATOMA ST,-122.412904380868,37.7759981805312,"(37.7759981805312, -122.412904380868)",16010316675030
113,113,113,2113,160103188,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,02/04/2016 12:00:00 AM,12:00,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",16010318813060
114,114,114,2114,160103188,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,02/04/2016 12:00:00 AM,12:00,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",16010318813075
115,115,115,2115,160103207,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,02/04/2016 12:00:00 AM,09:45,CENTRAL,NONE,VALLEJO ST / KEARNY ST,-122.405649175858,37.7989684420919,"(37.7989684420919, -122.405649175858)",16010320764070
116,116,116,2116,160103213,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,02/04/2016 12:00:00 AM,14:40,MISSION,"ARREST, BOOKED",24TH ST / CAPP ST,-122.417360139477,37.7523063170181,"(37.7523063170181, -122.417360139477)",16010321365016
117,117,117,2117,160103229,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,02/04/2016 12:00:00 AM,14:45,SOUTHERN,NONE,100 Block of 4TH ST,-122.4039407276,37.7843007072344,"(37.7843007072344, -122.4039407276)",16010322964085
118,118,118,2118,160153183,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,02/21/2016 12:00:00 AM,10:58,PARK,NONE,2600 Block of GEARY BL,-122.446612978839,37.7822458223917,"(37.7822458223917, -122.446612978839)",16015318306372
119,119,119,2119,160103291,ASSAULT,THREATS AGAINST LIFE,Wednesday,02/03/2016 12:00:00 AM,20:00,PARK,"ARREST, BOOKED",1200 Block of STANYAN ST,-122.451687109267,37.7604839722785,"(37.7604839722785, -122.451687109267)",16010329119057
120,120,120,2120,160103291,OTHER OFFENSES,INJURY TO TELEGRAPH/TELEPHONE LINES,Wednesday,02/03/2016 12:00:00 AM,20:00,PARK,"ARREST, BOOKED",1200 Block of STANYAN ST,-122.451687109267,37.7604839722785,"(37.7604839722785, -122.451687109267)",16010329126120
121,121,121,2121,160103360,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,02/04/2016 12:00:00 AM,15:36,INGLESIDE,NONE,CRESCENT AV / MISSION ST,-122.424702079332,37.7353699090873,"(37.7353699090873, -122.424702079332)",16010336064070
122,122,122,2122,160103376,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,02/04/2016 12:00:00 AM,12:00,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",16010337613060
123,123,123,2123,160103376,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,02/04/2016 12:00:00 AM,12:00,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",16010337613075
124,124,124,2124,160103401,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Thursday,02/04/2016 12:00:00 AM,14:26,TARAVAL,NONE,3500 Block of GREAT HY,-122.506574561189,37.7297509888512,"(37.7297509888512, -122.506574561189)",16010340107055
125,125,125,2125,160103401,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,02/04/2016 12:00:00 AM,14:26,TARAVAL,NONE,3500 Block of GREAT HY,-122.506574561189,37.7297509888512,"(37.7297509888512, -122.506574561189)",16010340168020
126,126,126,2126,160103423,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,02/04/2016 12:00:00 AM,14:49,PARK,"ARREST, BOOKED",400 Block of LYON ST,-122.442920295847,37.774827407472,"(37.774827407472, -122.442920295847)",16010342362050
127,127,127,2127,160117377,MISSING PERSON,MISSING ADULT,Monday,02/08/2016 12:00:00 AM,02:00,CENTRAL,NONE,BATTERY ST / CLAY ST,-122.40033450691,37.7950135264428,"(37.7950135264428, -122.40033450691)",16011737774000
128,128,128,2128,160125778,ROBBERY,ATTEMPTED ROBBERY CHAIN STORE WITH BODILY FORCE,Thursday,02/11/2016 12:00:00 AM,19:20,SOUTHERN,"ARREST, BOOKED",800 Block of HOWARD ST,-122.403793259489,37.7823235897616,"(37.7823235897616, -122.403793259489)",16012577803444
129,129,129,2129,160103520,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,02/04/2016 12:00:00 AM,15:40,BAYVIEW,NONE,3RD ST / PALOU AV,-122.390971734551,37.7340152180723,"(37.7340152180723, -122.390971734551)",16010352003014
130,130,130,2130,160103536,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,02/03/2016 12:00:00 AM,22:50,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16010353606243
131,131,131,2131,160117402,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,02/09/2016 12:00:00 AM,06:40,MISSION,NONE,1800 Block of MISSION ST,-122.419970859857,37.7674540344176,"(37.7674540344176, -122.419970859857)",16011740228150
132,132,132,2132,160117424,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,02/09/2016 12:00:00 AM,07:33,SOUTHERN,"ARREST, BOOKED",MAIN ST / HOWARD ST,-122.393413306041,37.7906117204093,"(37.7906117204093, -122.393413306041)",16011742465016
133,133,133,2133,160126061,OTHER OFFENSES,PAROLE VIOLATION,Thursday,02/11/2016 12:00:00 AM,21:00,SOUTHERN,"ARREST, BOOKED",1400 Block of MARKET ST,-122.418480564808,37.775898446204,"(37.775898446204, -122.418480564808)",16012606126150
134,134,134,2134,160126077,NON-CRIMINAL,FOUND PROPERTY,Thursday,02/11/2016 12:00:00 AM,21:45,CENTRAL,NONE,SUTTER ST / POWELL ST,-122.408597386677,37.789224205873,"(37.789224205873, -122.408597386677)",16012607772000
135,135,135,2135,160126083,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,02/11/2016 12:00:00 AM,19:00,INGLESIDE,NONE,100 Block of LELAND AV,-122.406905871934,37.7124867383516,"(37.7124867383516, -122.406905871934)",16012608307021
136,136,136,2136,160126099,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Friday,02/05/2016 12:00:00 AM,14:00,CENTRAL,NONE,1500 Block of POWELL ST,-122.410620367623,37.7988379965105,"(37.7988379965105, -122.410620367623)",16012609909029
137,137,137,2137,160032935,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Tuesday,01/12/2016 12:00:00 AM,19:30,SOUTHERN,"ARREST, BOOKED",0 Block of 4TH ST,-122.405582629186,37.7854659679151,"(37.7854659679151, -122.405582629186)",16003293504138
138,138,138,2138,160032941,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,01/12/2016 12:00:00 AM,20:11,PARK,NONE,TURK ST / SCOTT ST,-122.437075560735,37.7798680003913,"(37.7798680003913, -122.437075560735)",16003294103074
139,139,139,2139,160043318,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,01/16/2016 12:00:00 AM,02:40,NORTHERN,NONE,2200 Block of LOMBARD ST,-122.43850831913,37.7994111027248,"(37.7994111027248, -122.43850831913)",16004331828150
140,140,140,2140,160117678,LARCENY/THEFT,PETTY THEFT AUTO STRIP,Monday,02/08/2016 12:00:00 AM,20:30,NORTHERN,NONE,100 Block of MALLORCA WY,-122.437517573277,37.8021466332448,"(37.8021466332448, -122.437517573277)",16011767806231
141,141,141,2141,160117684,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,02/06/2016 12:00:00 AM,12:00,TARAVAL,NONE,400 Block of SERRANO DR,-122.480450749459,37.7190118676786,"(37.7190118676786, -122.480450749459)",16011768406304
142,142,142,2142,160117690,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,02/08/2016 12:00:00 AM,18:30,TARAVAL,NONE,NIANTIC AV / STCHARLES AV,-122.469267249238,37.7086608622753,"(37.7086608622753, -122.469267249238)",16011769006243
143,143,143,2143,160126306,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,02/11/2016 12:00:00 AM,23:40,MISSION,"ARREST, BOOKED",24TH ST / ALABAMA ST,-122.410962664755,37.752684919614,"(37.752684919614, -122.410962664755)",16012630616710
144,144,144,2144,160126312,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Thursday,02/11/2016 12:00:00 AM,18:00,INGLESIDE,NONE,1900 Block of SAN JOSE AV,-122.441473865516,37.7267916996153,"(37.7267916996153, -122.441473865516)",16012631205041
145,145,145,2145,160126328,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,02/11/2016 12:00:00 AM,23:00,TARAVAL,NONE,3000 Block of 20TH AV,-122.475913117818,37.7318853447788,"(37.7318853447788, -122.475913117818)",16012632815161
146,146,146,2146,160126328,SECONDARY CODES,DOMESTIC VIOLENCE,Thursday,02/11/2016 12:00:00 AM,23:00,TARAVAL,NONE,3000 Block of 20TH AV,-122.475913117818,37.7318853447788,"(37.7318853447788, -122.475913117818)",16012632815200
147,147,147,2147,160126356,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,02/11/2016 12:00:00 AM,23:00,NORTHERN,NONE,400 Block of GOUGH ST,-122.42309400129,37.7771077210197,"(37.7771077210197, -122.42309400129)",16012635606304
148,148,148,2148,160043459,LARCENY/THEFT,"THEFT, DRUNK ROLL, <$50",Saturday,01/16/2016 12:00:00 AM,04:20,MISSION,NONE,BRYANT ST / 24TH ST,-122.409131939489,37.7527969985584,"(37.7527969985584, -122.409131939489)",16004345906121
149,149,149,2149,160043465,ASSAULT,FALSE IMPRISONMENT,Saturday,01/16/2016 12:00:00 AM,05:30,NORTHERN,"ARREST, BOOKED",VANNESS AV / TURK ST,-122.420641893733,37.7819608221838,"(37.7819608221838, -122.420641893733)",16004346504170
150,150,150,2150,160103564,OTHER OFFENSES,RESISTING ARREST,Thursday,02/04/2016 12:00:00 AM,15:43,SOUTHERN,"ARREST, BOOKED",1200 Block of MARKET ST,-122.415444159886,37.7780245674641,"(37.7780245674641, -122.415444159886)",16010356427170
151,151,151,2151,160103564,WARRANTS,WARRANT ARREST,Thursday,02/04/2016 12:00:00 AM,15:43,SOUTHERN,"ARREST, BOOKED",1200 Block of MARKET ST,-122.415444159886,37.7780245674641,"(37.7780245674641, -122.415444159886)",16010356463010
152,152,152,2152,160103592,NON-CRIMINAL,FOUND PROPERTY,Thursday,02/04/2016 12:00:00 AM,16:32,SOUTHERN,UNFOUNDED,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16010359272000
153,153,153,2153,160103611,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Thursday,02/04/2016 12:00:00 AM,12:00,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",16010361113060
154,154,154,2154,160103611,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,02/04/2016 12:00:00 AM,12:00,TARAVAL,"ARREST, BOOKED",100 Block of CAMBON DR,-122.474308079894,37.7166425332691,"(37.7166425332691, -122.474308079894)",16010361113075
155,155,155,2155,160117800,NON-CRIMINAL,LOST PROPERTY,Thursday,02/04/2016 12:00:00 AM,23:00,TENDERLOIN,NONE,EDDY ST / HYDE ST,-122.415885065788,37.7835160564153,"(37.7835160564153, -122.415885065788)",16011780071000
156,156,156,2156,160117816,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,02/09/2016 12:00:00 AM,10:00,TARAVAL,"ARREST, BOOKED",2400 Block of QUINTARA ST,-122.491625374018,37.7479041412789,"(37.7479041412789, -122.491625374018)",16011781665015
157,157,157,2157,160104001,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,02/04/2016 12:00:00 AM,17:15,NORTHERN,NONE,LARKIN ST / BUSH ST,-122.418658294829,37.7889098399421,"(37.7889098399421, -122.418658294829)",16010400106243
158,158,158,2158,160104017,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,02/04/2016 12:00:00 AM,02:00,BAYVIEW,NONE,2600 Block of SAN BRUNO AV,-122.403775864685,37.7282405026531,"(37.7282405026531, -122.403775864685)",16010401706152
159,159,159,2159,160104023,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,02/04/2016 12:00:00 AM,18:09,NORTHERN,"ARREST, BOOKED",1800 Block of VANNESS AV,-122.42261368279,37.7926430342855,"(37.7926430342855, -122.42261368279)",16010402328160
160,160,160,2160,160104023,WARRANTS,WARRANT ARREST,Thursday,02/04/2016 12:00:00 AM,18:09,NORTHERN,"ARREST, BOOKED",1800 Block of VANNESS AV,-122.42261368279,37.7926430342855,"(37.7926430342855, -122.42261368279)",16010402363010
161,161,161,2161,160104039,OTHER OFFENSES,FALSE PERSONATION,Wednesday,02/03/2016 12:00:00 AM,08:00,SOUTHERN,NONE,1100 Block of MISSION ST,-122.412834332129,37.7777903094246,"(37.7777903094246, -122.412834332129)",16010403909027
162,162,162,2162,160104039,NON-CRIMINAL,COURTESY REPORT,Wednesday,02/03/2016 12:00:00 AM,08:00,SOUTHERN,NONE,1100 Block of MISSION ST,-122.412834332129,37.7777903094246,"(37.7777903094246, -122.412834332129)",16010403968030
163,163,163,2163,160104039,NON-CRIMINAL,CASE CLOSURE,Wednesday,02/03/2016 12:00:00 AM,08:00,SOUTHERN,NONE,1100 Block of MISSION ST,-122.412834332129,37.7777903094246,"(37.7777903094246, -122.412834332129)",16010403975030
164,164,164,2164,160104045,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,02/04/2016 12:00:00 AM,17:45,PARK,NONE,1300 Block of GROVE ST,-122.438828221606,37.7757632333876,"(37.7757632333876, -122.438828221606)",16010404564020
165,165,165,2165,160104045,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Thursday,02/04/2016 12:00:00 AM,17:45,PARK,NONE,1300 Block of GROVE ST,-122.438828221606,37.7757632333876,"(37.7757632333876, -122.438828221606)",16010404573000
166,166,166,2166,160104067,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Sunday,01/31/2016 12:00:00 AM,18:00,NORTHERN,NONE,2100 Block of FILBERT ST,-122.434883670142,37.7981778285735,"(37.7981778285735, -122.434883670142)",16010406761030
167,167,167,2167,160104073,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,02/04/2016 12:00:00 AM,16:41,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",16010407306362
168,168,168,2168,160162899,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,02/24/2016 12:00:00 AM,16:30,MISSION,NONE,21ST ST / MISSION ST,-122.418904204517,37.7570361132269,"(37.7570361132269, -122.418904204517)",16016289964020
169,169,169,2169,160495173,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/18/2016 12:00:00 AM,10:25,BAYVIEW,NONE,2200 Block of REVERE AV,-122.402193359377,37.7385573662684,"(37.7385573662684, -122.402193359377)",16049517307021
170,170,170,2170,160119721,NON-CRIMINAL,LOST PROPERTY,Tuesday,02/09/2016 12:00:00 AM,19:00,PARK,NONE,3600 Block of 16TH ST,-122.434221184718,37.7642237070482,"(37.7642237070482, -122.434221184718)",16011972171000
171,171,171,2171,160126817,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,01/18/2016 12:00:00 AM,16:00,CENTRAL,NONE,300 Block of PACIFIC AV,-122.401474290362,37.7976323512271,"(37.7976323512271, -122.401474290362)",16012681707021
172,172,172,2172,160126992,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Thursday,02/11/2016 12:00:00 AM,21:00,NORTHERN,NONE,2500 Block of VANNESS AV,-122.424249150245,37.799006273448,"(37.799006273448, -122.424249150245)",16012699228100
173,173,173,2173,160127003,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,02/11/2016 12:00:00 AM,17:00,SOUTHERN,NONE,300 Block of 9TH ST,-122.410832033935,37.7732171278196,"(37.7732171278196, -122.410832033935)",16012700307021
174,174,174,2174,160127097,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Thursday,02/11/2016 12:00:00 AM,15:30,BAYVIEW,NONE,3000 Block of SAN BRUNO AV,-122.401451351105,37.7226178013856,"(37.7226178013856, -122.401451351105)",16012709705071
175,175,175,2175,160127100,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,02/11/2016 12:00:00 AM,11:00,MISSION,NONE,0 Block of FLORIDA ST,-122.411799874704,37.7683990558004,"(37.7683990558004, -122.411799874704)",16012710007020
176,176,176,2176,160127100,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,02/11/2016 12:00:00 AM,11:00,MISSION,NONE,0 Block of FLORIDA ST,-122.411799874704,37.7683990558004,"(37.7683990558004, -122.411799874704)",16012710007021
177,177,177,2177,160127376,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Friday,02/12/2016 12:00:00 AM,11:25,INGLESIDE,"ARREST, BOOKED",3300 Block of MISSION ST,-122.421264331104,37.743584765874,"(37.743584765874, -122.421264331104)",16012737627130
178,178,178,2178,160043891,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Saturday,01/16/2016 12:00:00 AM,00:01,INGLESIDE,NONE,100 Block of HANOVER ST,-122.440876619182,37.7099297124569,"(37.7099297124569, -122.440876619182)",16004389161030
179,179,179,2179,160043904,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/16/2016 12:00:00 AM,11:14,PARK,NONE,4000 Block of 17TH ST,-122.435824053865,37.7625528315766,"(37.7625528315766, -122.435824053865)",16004390406241
180,180,180,2180,160043910,SUICIDE,ATTEMPTED SUICIDE BY LACERATION,Saturday,01/16/2016 12:00:00 AM,11:00,NORTHERN,NONE,2600 Block of PIERCE ST,-122.438375893479,37.794328903284,"(37.794328903284, -122.438375893479)",16004391060080
181,181,181,2181,160105582,BURGLARY,"BURGLARY OF WAREHOUSE, FORCIBLE ENTRY",Friday,02/05/2016 12:00:00 AM,07:45,BAYVIEW,"ARREST, BOOKED",QUESADA AV / CRISP RD,-122.381693766414,37.7278046543424,"(37.7278046543424, -122.381693766414)",16010558205061
182,182,182,2182,160105582,FORGERY/COUNTERFEITING,"COUNTERFEITING, POSSESSION COINS OR NOTES",Friday,02/05/2016 12:00:00 AM,07:45,BAYVIEW,"ARREST, BOOKED",QUESADA AV / CRISP RD,-122.381693766414,37.7278046543424,"(37.7278046543424, -122.381693766414)",16010558209215
183,183,183,2183,160105582,DRUG/NARCOTIC,POSSESSION OF HEROIN,Friday,02/05/2016 12:00:00 AM,07:45,BAYVIEW,"ARREST, BOOKED",QUESADA AV / CRISP RD,-122.381693766414,37.7278046543424,"(37.7278046543424, -122.381693766414)",16010558216100
184,184,184,2184,160105598,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,02/05/2016 12:00:00 AM,08:17,BAYVIEW,NONE,0 Block of OSCEOLA LN,-122.383187458704,37.7316757960484,"(37.7316757960484, -122.383187458704)",16010559864085
185,185,185,2185,160119975,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,02/02/2016 12:00:00 AM,10:00,PARK,NONE,1600 Block of HAIGHT ST,-122.449944521424,37.7695680602698,"(37.7695680602698, -122.449944521424)",16011997509320
186,186,186,2186,160119981,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,02/09/2016 12:00:00 AM,21:45,NORTHERN,UNFOUNDED,800 Block of OFARRELL ST,-122.418729600557,37.785007503993,"(37.785007503993, -122.418729600557)",16011998164085
187,187,187,2187,160044510,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,01/16/2016 12:00:00 AM,13:35,BAYVIEW,NONE,5100 Block of 3RD ST,-122.392073035014,37.7312628705449,"(37.7312628705449, -122.392073035014)",16004451068020
188,188,188,2188,160106176,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,02/05/2016 12:00:00 AM,11:38,BAYVIEW,"ARREST, BOOKED",200 Block of WILLIAMS AV,-122.397744427103,37.7299346936044,"(37.7299346936044, -122.397744427103)",16010617665016
189,189,189,2189,160106182,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,02/05/2016 12:00:00 AM,03:34,BAYVIEW,NONE,600 Block of TEXAS ST,-122.395205258319,37.7581910286474,"(37.7581910286474, -122.395205258319)",16010618205151
190,190,190,2190,160106217,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,02/05/2016 12:00:00 AM,11:33,PARK,NONE,1100 Block of SCOTT ST,-122.437236101904,37.7803348745141,"(37.7803348745141, -122.437236101904)",16010621728100
191,191,191,2191,160106239,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,02/04/2016 12:00:00 AM,17:30,BAYVIEW,NONE,1300 Block of EVANS AV,-122.38293285252,37.7397330227985,"(37.7397330227985, -122.38293285252)",16010623928150
192,192,192,2192,160106245,NON-CRIMINAL,LOST PROPERTY,Monday,02/01/2016 12:00:00 AM,13:00,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",16010624571000
